Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Response Time CV,Final Batch Dispatch Time
61.5,10.0,9,0,0,0.7174444444444444,2.771539620602266,61.382
62.5,11.0,13,0,0,0.9113076923076923,2.3578888172245986,62.525
63.5,10.0,8,0,0,1.1607500000000002,2.6063822494335294,63.47
64.5,9.0,9,0,0,1.394,1.9975035700034671,64.446
65.5,9.0,7,0,0,2.2601428571428572,1.6974455931786943,65.349
66.5,11.0,14,0,0,1.421642857142857,2.010641216569587,66.452
67.5,13.0,10,0,0,0.045200000000000004,1.1684916492269581,67.483
68.5,13.0,14,0,0,0.9229999999999999,2.402344596167909,68.445
69.5,9.0,8,0,0,0.716625,2.696393598339777,69.401
70.5,8.0,9,0,0,2.4683333333333337,1.4893249556425359,70.466
71.5,11.0,10,0,0,1.9484,1.5953934223709278,71.41
72.5,12.0,9,0,0,0.09166666666666667,0.9798313229773803,72.49
73.5,11.0,9,0,0,0.02577777777777778,0.95748613011255,73.469
74.5,10.0,12,0,0,1.6733333333333331,1.832196268254114,74.474
75.5,10.0,12,0,0,1.247,2.3749817714858787,75.409
76.5,10.0,10,0,0,2.073,1.6718809555632905,76.426
77.5,10.0,12,0,0,1.493,2.0453501015911426,77.496
78.5,12.0,7,0,0,0.08928571428571429,1.0546593510070759,78.439
79.5,8.0,11,0,0,1.7629090909090908,2.148061029588412,79.443
80.5,11.0,12,0,0,1.520166666666667,2.2571495288622927,80.495
81.5,11.0,11,0,0,2.7085454545454546,1.6812412946299775,81.566
82.5,12.0,12,0,0,1.5982500000000002,2.2258352049000583,82.441
83.5,10.0,9,0,0,0.060222222222222226,0.9582122460393899,83.518
84.5,10.0,10,0,0,0.6537000000000001,2.906896218733073,84.543
85.5,11.0,12,0,0,1.440333333333334,2.365274253037841,85.406
86.5,10.0,10,0,0,0.9630000000000001,3.0616252442453247,86.386
87.5,12.0,10,0,0,2.0728999999999997,2.0652380098798715,87.474
88.5,10.0,10,0,0,2.147,1.6569901875593132,88.435
89.5,9.0,9,0,0,0.8524444444444443,2.699472158684791,89.432
