Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Response Time CV,Final Batch Dispatch Time,10.05.2021;17:19:07300
0.5,10.0,0,0,0,0.0,0.0,0.474
1.5,8.0,16,0,0,0.42912500000000003,0.6689464301059743,1.448
2.5,10.0,11,0,0,0.1029090909090909,0.4483559752839954,2.443
3.5,11.0,11,0,0,0.08790909090909092,0.4372191984474984,3.43
4.5,11.0,11,0,0,0.10754545454545456,0.6277946652815923,4.475
5.5,12.0,13,0,0,0.07038461538461538,0.4247088843405979,5.441
6.5,10.0,9,0,0,0.061111111111111116,0.6418658236245252,6.423
7.5,11.0,10,0,0,0.07490000000000001,0.4893979641171134,7.432
8.5,9.0,10,0,0,0.0818,0.36492346944980836,8.344
9.5,11.0,12,0,0,0.08241666666666667,0.7996625565553085,9.475
10.5,11.0,10,0,0,0.0622,0.6596126010249669,10.482
11.5,9.0,10,0,0,0.07750000000000001,1.000224278237311,11.451
12.5,13.0,13,0,0,0.06461538461538462,0.5647763003732902,12.491
13.5,11.0,11,0,0,0.06618181818181819,0.7063875462772282,13.505
14.5,11.0,11,0,0,0.12618181818181817,1.1155552687076424,14.433
15.5,13.0,13,0,0,0.05246153846153846,0.7057770820308119,15.487
16.5,12.0,12,0,0,0.06466666666666666,0.47490884493673113,16.481
17.5,9.0,7,0,0,0.048,0.5407310295297435,17.357
18.5,8.0,9,0,0,0.04911111111111111,0.8235566041455636,18.517
19.5,10.0,9,0,0,0.054000000000000006,0.763987086842084,19.373
20.5,11.0,10,0,0,0.0933,1.1365586818197044,20.417
21.5,9.0,11,0,0,0.059636363636363626,0.49090005082992066,21.493
22.5,10.0,9,0,0,0.07100000000000001,0.9161969124508373,22.508
23.5,12.0,13,0,0,0.5352307692307693,3.064646818857654,23.433
24.5,11.0,11,0,0,0.045454545454545456,0.9299711823492166,24.498
25.5,10.0,10,0,0,0.0497,1.457392768831156,25.391
26.5,9.0,7,0,0,0.12371428571428573,1.012693300571232,26.472
27.5,8.0,9,0,0,0.06988888888888889,1.0884623053637086,27.388
28.5,9.0,9,0,0,0.06955555555555555,1.163451551331084,28.446
29.5,11.0,10,0,0,0.0509,1.3165654770666668,29.47
30.5,10.0,10,0,0,0.0684,0.7353412006232533,30.424
31.5,10.0,12,0,0,0.5299166666666667,3.217182437196344,31.442
32.5,10.0,10,0,0,0.6506,2.8929605262081406,32.482
33.5,10.0,10,0,0,0.039299999999999995,0.7958453411798257,33.391
34.5,8.0,8,0,0,0.047874999999999994,0.8526724629214749,34.478
35.5,10.0,8,0,0,0.041125,0.905865411774585,35.417
36.5,10.0,11,0,0,0.029727272727272724,1.1823659839559346,36.431
37.5,11.0,11,0,0,0.03563636363636364,1.0996472258143288,37.431
38.5,11.0,11,0,0,0.598090909090909,3.020284750997189,38.449
39.5,12.0,11,0,0,0.05854545454545454,1.3036170682934898,39.49
40.5,11.0,9,0,0,0.027555555555555552,1.2884484247078556,40.416
41.5,12.0,11,0,0,0.56,3.2337457548704807,41.403
42.5,13.0,13,0,0,0.04253846153846154,1.0193163533744738,42.434
43.5,10.0,10,0,0,0.0355,0.8496744692506399,43.516
44.5,8.0,9,0,0,0.6313333333333334,2.8433546880459444,44.529
45.5,11.0,13,0,0,0.8896923076923076,2.3881341056817265,45.449
46.5,10.0,10,0,0,0.6440999999999998,2.91448673179439,46.416
47.5,11.0,12,0,0,0.5290833333333333,3.2375606690613945,47.436
48.5,13.0,11,0,0,0.5292727272727273,3.017712723878545,48.455
49.5,10.0,8,0,0,0.019875,0.7925526541898548,49.422
50.5,9.0,9,0,0,0.03911111111111111,0.7897676177074741,50.434
51.5,9.0,9,0,0,0.025444444444444447,0.9246486440216198,51.512
52.5,11.0,10,0,0,0.6162000000000001,3.029039607787981,52.435
53.5,8.0,8,0,0,0.06962499999999999,1.6539242656022068,53.394
54.5,11.0,12,0,0,1.52925,1.7655330726731393,54.463
55.5,10.0,11,0,0,0.5705454545454547,3.1172684714778813,55.367
56.5,9.0,10,0,0,0.6226,3.0461814272634715,56.413
57.5,12.0,10,0,0,0.04680000000000001,0.8363897974509773,57.396
58.5,10.0,9,0,0,0.6774444444444445,2.9220166146109623,58.441
59.5,12.0,12,0,0,0.5394166666666665,3.160857356835838,59.428
60.5,10.0,10,0,0,1.2336999999999998,2.0554818196234286,60.406
61.5,10.0,10,0,0,0.0111,0.7137424936671384,61.386
62.5,11.0,11,0,0,0.024181818181818183,0.6919295231703639,62.519
63.5,10.0,12,0,0,1.4561666666666666,1.7878375859638338,63.466
64.5,9.0,8,0,0,0.7621249999999999,2.7622301214752714,64.449
65.5,9.0,11,0,0,1.0524545454545455,2.1600712860758216,65.468
66.5,11.0,12,0,0,0.5404166666666668,3.2132768801504303,66.437
67.5,13.0,11,0,0,0.03681818181818182,0.4353850342274798,67.408
68.5,13.0,10,0,0,0.5767,2.893989515665055,68.386
69.5,9.0,9,0,0,0.6473333333333333,2.722101516571657,69.392
70.5,8.0,8,0,0,0.6995,2.6595445691127795,70.469
71.5,11.0,9,0,0,0.03288888888888889,0.525196600463157,71.411
72.5,12.0,11,0,0,0.01972727272727273,0.6480121345124623,72.49
73.5,11.0,12,0,0,0.5249999999999999,3.3107072286980896,73.468
74.5,10.0,11,0,0,2.181090909090909,1.3755194856986201,74.474
75.5,10.0,8,0,0,0.7818749999999999,2.76336291043825,75.409
76.5,10.0,10,0,0,1.256,2.0738749348211134,76.429
77.5,10.0,11,0,0,1.1135454545454546,2.1469089971360935,77.498
