Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Response Time CV,Final Batch Dispatch Time,10.05.2021;15:55:53448
0.5,10.0,0,0,0,0.0,0.0,0.459
1.5,8.0,16,0,0,0.553625,0.6027542834513766,1.439
2.5,10.0,10,0,0,0.1079,0.20844973933336736,2.438
3.5,11.0,7,0,0,0.138,0.13717169917391966,3.425
4.5,11.0,9,0,0,0.16544444444444448,0.15401502162141828,4.482
5.5,12.0,17,0,0,0.751529411764706,1.1841240837620561,5.435
6.5,10.0,8,0,0,0.18562499999999998,0.3641383953672138,6.422
7.5,11.0,7,0,0,0.2282857142857143,0.1937457216330199,7.429
8.5,9.0,6,0,0,0.6955,1.2843251959765059,8.343
9.5,11.0,14,0,0,0.6794285714285715,0.7104460478201082,9.487
10.5,11.0,8,0,0,0.3205,0.2399455092634057,10.478
11.5,9.0,9,0,0,0.30900000000000005,0.5582313208335943,11.503
12.5,13.0,7,0,0,0.813,0.8464990165617706,12.534
13.5,11.0,13,0,0,1.4544615384615383,1.2524873379415005,13.462
14.5,11.0,7,0,0,0.9427142857142857,0.8686461763654995,14.454
15.5,13.0,14,0,0,1.3695000000000002,0.6419863556748266,15.482
16.5,12.0,17,0,0,1.4488235294117648,1.5331219269747636,16.487
17.5,9.0,14,0,0,3.864142857142857,1.2022648654296277,17.508
18.5,8.0,13,0,0,0.9013076923076924,0.7544429325807572,18.525
19.5,10.0,6,0,0,0.42449999999999993,0.33176513498102517,19.414
20.5,11.0,10,0,0,0.8213000000000001,1.4353430852840008,20.389
21.5,9.0,6,0,0,0.7484999999999999,0.8659193698281864,21.385
22.5,10.0,12,0,0,1.0056666666666667,0.9488047957360977,22.433
23.5,12.0,14,0,0,0.632357142857143,1.3480282605621166,23.434
24.5,11.0,15,0,0,0.9712666666666666,1.446325578510801,24.493
25.5,10.0,7,0,0,0.14300000000000002,1.0306642196163622,25.404
26.5,9.0,9,0,0,0.3117777777777778,1.188365638157405,26.38
27.5,8.0,13,0,0,0.9788461538461538,1.312687110530892,27.372
28.5,9.0,8,0,0,0.217,0.9480263873544876,28.448
29.5,11.0,8,0,0,0.199625,0.40196557728373006,29.47
30.5,10.0,9,0,0,0.31922222222222224,0.8633105333601278,30.423
31.5,10.0,13,0,0,0.3922307692307691,1.23537973825226,31.442
32.5,10.0,9,0,0,0.11144444444444446,1.0316517528781926,32.493
33.5,10.0,10,0,0,0.13040000000000002,1.4256435416848978,33.389
34.5,8.0,11,0,0,0.5650000000000001,2.7680753901958335,34.48
35.5,10.0,9,0,0,0.064,1.2662758743037592,35.419
36.5,10.0,9,0,0,0.1522222222222222,1.1178928629737013,36.433
37.5,11.0,11,0,0,0.24109090909090913,1.4657287153242275,37.433
38.5,11.0,9,0,0,0.15055555555555555,0.7478677086666216,38.45
39.5,12.0,14,0,0,0.2740714285714286,2.3948632034092467,39.49
40.5,11.0,10,0,0,0.10529999999999999,1.2958550141922804,40.414
41.5,12.0,10,0,0,0.1497,1.9919552693506914,41.401
42.5,13.0,9,0,0,0.17977777777777776,1.1935894427182112,42.432
43.5,10.0,13,0,0,0.18115384615384617,1.3449099176892971,43.51
44.5,8.0,7,0,0,0.03971428571428572,0.6572077968410733,44.523
45.5,11.0,10,0,0,0.0243,0.6483712900012881,45.452
46.5,10.0,11,0,0,0.1261818181818182,1.3376423804607245,46.42
47.5,11.0,13,0,0,3.371769230769231,1.969732026434569,47.428
48.5,13.0,14,0,0,1.624142857142857,1.9894246774712745,48.463
49.5,10.0,10,0,0,0.7736000000000001,3.033974950589989,49.431
50.5,9.0,10,0,0,0.04700000000000001,1.053233277581553,50.439
51.5,9.0,7,0,0,0.03942857142857143,0.9436301887960713,51.502
52.5,11.0,8,0,0,1.1211250000000001,2.412433189272289,52.436
53.5,8.0,13,0,0,0.8710769230769231,2.9663288264949155,53.395
54.5,11.0,10,0,0,0.6347999999999998,3.056298609068274,54.501
55.5,10.0,9,0,0,0.8527777777777777,2.782234866872093,55.442
56.5,9.0,10,0,0,0.6476,3.0262682830861913,56.51
57.5,12.0,11,0,0,0.5732727272727272,3.1808476217387267,57.442
58.5,10.0,11,0,0,0.05727272727272728,1.3419498604894011,58.449
59.5,12.0,12,0,0,0.5889166666666665,3.3908472028107903,59.441
60.5,10.0,6,0,0,0.03816666666666666,0.6562608369191885,60.406
61.5,10.0,12,0,0,1.610166666666667,1.7762044793148122,61.433
62.5,11.0,8,0,0,0.8646249999999998,2.629962359385865,62.407
63.5,10.0,7,0,0,0.06114285714285713,0.8725345211068672,63.454
64.5,9.0,11,0,0,0.6462727272727273,2.9644463265731598,64.368
65.5,9.0,5,0,0,1.3177999999999999,2.04104362320246,65.496
66.5,11.0,11,0,0,1.4584545454545454,1.6540742482808999,66.498
67.5,13.0,12,0,0,1.7416666666666665,1.68015569660849,67.476
68.5,13.0,12,0,0,0.5973333333333334,2.8275939813871167,68.44
69.5,9.0,12,0,0,1.18675,2.1733066632164353,69.494
70.5,8.0,7,0,0,0.039,0.6777513709948378,70.4
71.5,11.0,12,0,0,0.6613333333333333,3.30469762392437,71.498
72.5,12.0,12,0,0,2.5249166666666665,1.47443850941871,72.502
73.5,11.0,8,0,0,0.9963749999999999,2.668477793534541,73.521
74.5,10.0,12,0,0,1.3492500000000003,2.2669935445884124,74.498
75.5,10.0,11,0,0,1.728181818181818,2.160457221017727,75.402
76.5,10.0,10,0,0,1.0066000000000002,3.0406032665315594,76.48
77.5,10.0,8,0,0,1.3276249999999998,2.7675964652987286,77.49
